timestamp,speed(m/s2),acc(m/s2),acc_slope(m/s2),pedal_cmd,pedal_fd
1655973647.24,4.09961319031,1.11709478301,-0.143799473143,-10.0,0.0
1655973647.25,4.11059498248,1.08183712812,-0.145222301555,-10.0,0.0
1655973647.26,4.12168601913,1.09352862752,-0.146551698015,-10.0,0.0
1655973647.27,4.13246267078,1.0627777155,-0.148026973199,-10.0,0.0
1655973647.28,4.14289407135,1.02856094645,-0.149065513233,-10.0,0.0
1655973647.29,4.15364983459,1.05939169569,-0.150120449928,-10.0,0.0
1655973647.3,4.16459912668,1.07886301066,-0.151334457819,-10.0,0.0
1655973647.31,4.17514419576,1.03878998145,-0.152240901219,-10.0,0.0
1655973647.32,4.18557953797,1.02643360024,-0.153636556612,-10.0,0.0
1655973647.33,4.19623720122,1.04864737391,-0.154772212282,-10.0,0.0
1655973647.34,4.20671705749,1.03146151561,-0.155784555091,-10.0,0.0
1655973647.35,4.21566785894,0.881132954269,-0.156569879476,-10.0,0.0
1655973647.36,4.22225201957,0.650059108241,-0.157365580778,-10.0,0.0
1655973647.37,4.2265998074,0.43251928348,-0.157721191914,-10.0,0.0
1655973647.38,4.22961202687,0.302911305073,-0.157528137253,-10.0,0.0
1655973647.39,4.23150026007,0.192954745479,-0.156875206295,-10.0,-10.0
1655973647.4,4.23147618817,0.00430041006867,-0.155638264057,-10.0,-10.0
1655973647.41,4.23086215588,-0.0523428693544,-0.154157535654,-10.0,-10.0
1655973647.42,4.23019628851,-0.0581817107805,-0.151895265188,-10.0,-10.0
1655973647.44,4.22849979232,-0.0833599403443,-0.146064173816,-10.0,-10.0
1655973647.45,4.2270710037,-0.136319969877,-0.142545381262,-10.0,-10.0
1655973647.46,4.22537303214,-0.162536732329,-0.138413958601,-10.0,-10.0
1655973647.47,4.2234688541,-0.18356324963,-0.13385303273,-10.0,-10.0
1655973647.48,4.22123584219,-0.216257258303,-0.128707462631,-10.0,-10.0
1655973647.49,4.21807155814,-0.30854766578,-0.123662259639,-10.0,-10.0
1655973647.5,4.21453271853,-0.345753456758,-0.118082265779,-10.0,-10.0
1655973647.51,4.21088745875,-0.357533437694,-0.11206632487,-10.0,-10.0
1655973647.52,4.20700035307,-0.382295159119,-0.105869374464,-10.0,-10.0
1655973647.53,4.20230772896,-0.462503526571,-0.0994258519566,-10.0,-10.0
1655973647.54,4.19748854474,-0.475382908192,-0.0927429607961,-10.0,-10.0
1655973647.55,4.19250969069,-0.492051943149,-0.0858866494772,-10.0,-10.0
1655973647.56,4.18756999585,-0.488717447038,-0.0789268961617,-10.0,-10.0
1655973647.57,4.18210041048,-0.541905536065,-0.0715861695123,-10.0,-10.0
1655973647.58,4.1763143193,-0.573785275092,-0.0646934479591,-10.0,-10.0
1655973647.59,4.17008108593,-0.617719173483,-0.0573155385533,-10.0,-10.0
1655973647.6,4.16342828819,-0.659288362163,-0.0502975917373,-10.0,-10.0
1655973647.61,4.15662016475,-0.674588559739,-0.0431948633901,-10.0,-10.0
1655973647.62,4.14913950229,-0.74093688664,-0.036317295128,-10.0,-10.0
1655973647.63,4.14082750426,-0.822621197949,-0.0296070790322,-10.0,-8.80000019073
1655973647.64,4.13238855526,-0.834953822813,-0.0231857520568,-10.0,-8.80000019073
1655973647.65,4.12412527232,-0.817259270577,-0.0169322025179,-10.0,-8.80000019073
1655973647.66,4.11554584642,-0.848058864056,-0.0107915614433,-10.0,-8.80000019073
1655973647.67,4.10721925546,-0.822741530273,-0.00483590684721,-10.0,-8.80000019073
1655973647.68,4.09849333483,-0.861685675861,0.000937752943648,-10.0,-8.80000019073
1655973647.69,4.08991396366,-0.847110519637,0.00604824514598,-10.0,-8.80000019073
1655973647.7,4.06574418106,-0.939698928511,0.00392524680774,-10.0,-8.80000019073
1655973647.71,4.05664451086,-0.898359961785,0.00841135513699,-10.0,-8.80000019073
1655973647.72,4.04702153232,-0.949868751674,0.0124132915614,-10.0,-8.80000019073
1655973647.73,4.03760966447,-0.929167184133,0.0156856906039,-10.0,-8.80000019073
1655973647.75,4.01879658601,-0.92426995601,0.0210640956702,-10.0,-8.80000019073
1655973647.76,4.00936867046,-0.930434916858,0.0230436352614,-10.0,-8.80000019073
1655973647.77,3.99973144121,-0.951459448527,0.0244703627217,-10.0,-8.80000019073
1655973647.78,3.99023316764,-0.938134081663,0.0254337781305,-10.0,-8.80000019073
1655973647.79,3.98106220208,-0.906105608336,0.0257913225634,-10.0,-8.80000019073
1655973647.8,3.97250996806,-0.845209317145,0.0257582833668,-10.0,-8.80000019073
1655973647.81,3.96370752564,-0.870410127885,0.0252098166229,-10.0,-8.80000019073
1655973647.82,3.9539364571,-0.966632906502,0.0243414862685,-10.0,-8.80000019073
1655973647.83,3.94391262226,-0.992004300092,0.0233663714069,-10.0,-8.80000019073
1655973647.84,3.93395374835,-0.986723625313,0.0214054355265,-10.0,-8.80000019073
1655973647.85,3.92379508068,-1.0066691995,0.0195989739277,-10.0,-8.80000019073
1655973647.86,3.91311997871,-1.05771394171,0.0174925489104,-10.0,-8.80000019073
1655973647.87,3.90285183818,-1.01842017122,0.0144627199242,-10.0,-10.0
1655973647.88,3.89304214007,-0.973454899774,0.011493611649,-10.0,-10.0
1655973647.89,3.88375863746,-0.922013550012,0.00795504163854,-10.0,-10.0
1655973647.9,3.87581220898,-0.790280273515,0.00398459761993,-10.0,-10.0
1655973647.91,3.86864371406,-0.713164999597,0.000175299356836,-10.0,-10.0
1655973647.92,3.8619404415,-0.667965686588,-0.0043809211396,-10.0,-10.0
1655973647.93,3.85483688645,-0.706888128396,-0.00840269909962,-10.0,-10.0
1655973647.94,3.84737979921,-0.741898959581,-0.012742362639,-10.0,-10.0
1655973647.95,3.83864465869,-0.867897961119,-0.0171457003654,-10.0,-10.0
1655973647.96,3.8294526606,-0.912199502562,-0.0208293430909,-10.0,-10.0
1655973647.97,3.82088172351,-0.850834067856,-0.0245455110264,-10.0,-10.0
1655973647.98,3.81273477251,-0.808807994934,-0.0280540176648,-10.0,-10.0
1655973647.99,3.80455403279,-0.811596953374,-0.0311843710819,-10.0,-10.0
1655973647.99,3.80455403279,-0.811596953374,-0.0311843710819,-10.0,-10.0
1655973648.01,3.78749978123,-0.829837950613,-0.035930624671,-10.0,-10.0
1655973648.02,3.77888904491,-0.852985300857,-0.0379226436599,-10.0,-10.0
1655973648.03,3.76990138106,-0.889765438003,-0.0394287938943,-10.0,-8.80000019073
1655973648.05,3.75233644666,-0.820667361183,-0.0408323174138,-10.0,-8.80000019073
1655973648.06,3.74476059973,-0.750841788225,-0.0414251774963,-10.0,-8.80000019073
1655973648.07,3.7372685245,-0.742435517968,-0.0418225948869,-10.0,-8.80000019073
1655973648.08,3.72971253097,-0.748908528571,-0.0414960145261,-10.0,-8.80000019073
1655973648.09,3.72201995492,-0.762483704031,-0.0407861762777,-10.0,-8.80000019073
1655973648.1,3.7093977155,-0.761052351872,-0.0411549487294,-10.0,-8.80000019073
1655973648.11,3.70130765264,-0.802559748398,-0.0403564854104,-10.0,-8.80000019073
1655973648.12,3.69305479613,-0.819081106535,-0.0397047611395,-10.0,-8.80000019073
1655973648.13,3.68445183134,-0.853545637284,-0.0386211238139,-10.0,-8.80000019073
1655973648.14,3.67555700013,-0.882890543727,-0.0377259980081,-10.0,-8.80000019073
1655973648.15,3.66704207176,-0.843361031331,-0.0366239709077,-10.0,-8.80000019073
1655973648.16,3.65824844516,-0.872652042925,-0.0353995784058,-10.0,-8.80000019073
1655973648.17,3.64904150156,-0.913870995154,-0.0344767382196,-10.0,-8.80000019073
1655973648.18,3.63991085208,-0.906355631579,-0.0333209950331,-10.0,-8.80000019073
1655973648.19,3.63135262869,-0.850222811304,-0.0323178607428,-10.0,-8.80000019073
1655973648.2,3.62326347715,-0.804293214251,-0.0317565680686,-10.0,-8.80000019073
1655973648.2,3.62326347715,-0.804293214251,-0.0317565680686,-10.0,-8.80000019073
1655973648.22,3.6053000952,-0.799749527077,-0.0328297829172,-10.0,-8.80000019073
1655973648.23,3.59751421981,-0.774975755136,-0.032847975974,-10.0,-8.80000019073
1655973648.24,3.58953903895,-0.794209820864,-0.0336864672715,-10.0,-8.80000019073
1655973648.25,3.5810533325,-0.844640727782,-0.0343908759813,-10.0,-8.80000019073
1655973648.25,3.5810533325,-0.844640727782,-0.0343908759813,-10.0,-8.80000019073
1655973648.27,3.5641588819,-0.82452574997,-0.0367146410609,-10.0,-8.80000019073
1655973648.28,3.55573748112,-0.838713902562,-0.0384556657992,-10.0,-8.80000019073
1655973648.29,3.54758612065,-0.81215598829,-0.0404860077801,-10.0,-8.80000019073
1655973648.3,3.53932241489,-0.823659117121,-0.0423429301879,-10.0,-8.80000019073
1655973648.31,3.53127255944,-0.803310027264,-0.0448340298947,-10.0,-8.80000019073
1655973648.32,3.52390226071,-0.73594861675,-0.0472327132381,-10.0,-8.80000019073
1655973648.33,3.51635901,-0.753445728888,-0.0494659319399,-10.0,-8.80000019073
1655973648.34,3.5088085508,-0.754593022394,-0.0520438012984,-10.0,-8.80000019073
1655973648.36,3.49460212994,-0.710912676679,-0.0576017614608,-10.0,-8.80000019073
1655973648.37,3.48730860704,-0.729377329681,-0.0607728970406,-10.0,-8.80000019073
1655973648.38,3.47991442254,-0.739056581099,-0.0635404821387,-10.0,-8.80000019073
1655973648.39,3.47253814884,-0.73645733416,-0.0661985678216,-10.0,-8.80000019073
1655973648.4,3.46485966224,-0.765817445069,-0.069015958249,-10.0,-8.80000019073
1655973648.41,3.45706887118,-0.776545307949,-0.0713371079861,-10.0,-8.80000019073
1655973648.42,3.44904874576,-0.798667465721,-0.0740201118988,-10.0,-8.80000019073
1655973648.43,3.44089072375,-0.810881985391,-0.0762872526366,-10.0,-8.80000019073
1655973648.44,3.43266104481,-0.817639463897,-0.0782332207443,-10.0,-8.80000019073
1655973648.45,3.42475880801,-0.784807956571,-0.0802724318702,-10.0,-8.80000019073
1655973648.46,3.41675500099,-0.794109314786,-0.0817748703672,-10.0,-8.80000019073
1655973648.47,3.40881016564,-0.787205257897,-0.0833530527261,-10.0,-8.80000019073
1655973648.48,3.40124528399,-0.749293939641,-0.0846379567579,-10.0,-8.80000019073
1655973648.49,3.39378464309,-0.739050056975,-0.0855374783008,-10.0,-8.80000019073
1655973648.5,3.38649111859,-0.722088234892,-0.0862665028526,-10.0,-8.80000019073
1655973648.51,3.37929750037,-0.711833537792,-0.0869268882755,-10.0,-8.80000019073
1655973648.52,3.3720970079,-0.712358673251,-0.0871523773042,-10.0,-8.80000019073
1655973648.53,3.36435518887,-0.765446001686,-0.087172431789,-10.0,-8.80000019073
1655973648.54,3.35622042465,-0.803960117389,-0.0872568946359,-10.0,-8.80000019073
1655973648.55,3.34801769115,-0.810215830445,-0.0873420492161,-10.0,-8.80000019073
1655973648.56,3.33953602308,-0.836259507957,-0.0867281367976,-10.0,-8.80000019073
1655973648.57,3.33067921478,-0.873061457811,-0.0859322156886,-10.0,-8.80000019073
1655973648.58,3.32176279713,-0.878332351626,-0.0851356731515,-10.0,-8.80000019073
1655973648.59,3.31259157074,-0.902714615704,-0.0839588826384,-10.0,-8.80000019073
1655973648.6,3.30322471408,-0.921461405418,-0.0822075937125,-10.0,-8.80000019073
1655973648.61,3.29400719837,-0.906726371567,-0.080122494498,-10.0,-8.80000019073
1655973648.62,3.28513898057,-0.872629676554,-0.0779861678752,-10.0,-8.80000019073
1655973648.63,3.2765813074,-0.842565149834,-0.0753826635759,-10.0,-8.80000019073
1655973648.65,3.26056077132,-0.773136065589,-0.0690835158315,-10.0,-8.80000019073
1655973648.66,3.25249950556,-0.796205456186,-0.0659441159801,-10.0,-8.80000019073
1655973648.67,3.24503588295,-0.737974633441,-0.06254197198,-10.0,-8.80000019073
1655973648.68,3.23735777578,-0.759990373732,-0.0591632404823,-10.0,-8.80000019073
1655973648.69,3.22953608634,-0.774605687214,-0.0558603663256,-10.0,-8.80000019073
1655973648.7,3.22125800651,-0.819732658912,-0.0520069784626,-10.0,-8.80000019073
1655973648.71,3.21329132428,-0.789425711658,-0.0485827352073,-10.0,-8.80000019073
1655973648.72,3.20556117492,-0.766600197162,-0.045411145457,-10.0,-8.80000019073
1655973648.73,3.19460110184,-0.768669093255,-0.0441928614083,-10.0,-8.80000019073
1655973648.74,3.18697100871,-0.757303639972,-0.0409176467201,-10.0,-8.80000019073
1655973648.75,3.17898713121,-0.792386705111,-0.0378641584015,-10.0,-8.80000019073
1655973648.76,3.17112888902,-0.779837832133,-0.0345980114754,-10.0,-8.80000019073
1655973648.77,3.16356146833,-0.751367109324,-0.0315408115835,-10.0,-8.80000019073
1655973648.78,3.15581440044,-0.769284683874,-0.0285318131934,-10.0,-8.80000019073
1655973648.79,3.14798227453,-0.777768855132,-0.0260190989097,-10.0,-8.0
1655973648.8,3.14004066108,-0.788254293547,-0.0233540251721,-10.0,-8.0
1655973648.81,3.13181636749,-0.816135055495,-0.0208786279569,-10.0,-8.0
1655973648.82,3.12332651699,-0.842236709508,-0.0184447338703,-10.0,-8.0
1655973648.83,3.11502361273,-0.823880521636,-0.016382435465,-10.0,-8.0
1655973648.84,3.10710383167,-0.786061768249,-0.0146707920003,-10.0,-8.0
1655973648.85,3.09869032917,-0.834738205318,-0.0129877513009,-10.0,-8.0
1655973648.86,3.08995280808,-0.866648341995,-0.0113542393724,-10.0,-8.0
1655973648.87,3.08115781504,-0.872604855536,-0.0104297121611,-10.0,-8.0
1655973648.88,3.07257815861,-0.851450394543,-0.00997652139086,-10.0,-8.0
1655973648.89,3.0642200599,-0.829744464001,-0.00980981706839,-10.0,-8.80000019073
1655973648.9,3.05579992277,-0.836036931689,-0.00985640806185,-10.0,-8.80000019073
1655973648.91,3.04758295686,-0.816185580531,-0.010279129004,-10.0,-8.80000019073
1655973648.92,3.03954412195,-0.798766394805,-0.0108952909062,-10.0,-8.80000019073
1655973648.93,3.03158280709,-0.790932748481,-0.0112735096712,-10.0,-8.80000019073
1655973648.95,3.01571127885,-0.781793475392,-0.0133644065733,-10.0,-8.80000019073
1655973648.96,3.00770110256,-0.796660216565,-0.0145057269469,-10.0,-8.80000019073
1655973648.97,2.99963546868,-0.802022032686,-0.0153556812714,-10.0,-8.80000019073
1655973648.98,2.99070317853,-0.887837649861,-0.0164428351039,-10.0,-8.80000019073
1655973648.99,2.98210237318,-0.854921257135,-0.0172393952467,-10.0,-8.80000019073
1655973648.99,2.98210237318,-0.854921257135,-0.0172393952467,-10.0,-8.80000019073
1655973649.01,2.96595809869,-0.766915136652,-0.0184519895367,-10.0,-8.80000019073
1655973649.02,2.95791419992,-0.799925951299,-0.0189786928367,-10.0,-8.80000019073
1655973649.03,2.95005053755,-0.781443242439,-0.0190701780499,-10.0,-8.80000019073
1655973649.04,2.94242419542,-0.757938736531,-0.0192110667359,-10.0,-8.80000019073
1655973649.05,2.93486533208,-0.750894836592,-0.0188804909139,-10.0,-8.80000019073
1655973649.06,2.92662737299,-0.817720670384,-0.0183062222868,-10.0,-8.80000019073
1655973649.07,2.91813489067,-0.842761552257,-0.017565236415,-10.0,-8.80000019073
1655973649.08,2.91009663221,-0.797619778386,-0.0167364322651,-10.0,-8.80000019073
1655973649.09,2.90206678917,-0.796405719075,-0.0155944318063,-10.0,-8.80000019073
1655973649.1,2.89996138473,-0.804283788968,-0.0120549719658,-10.0,-8.80000019073
1655973649.11,2.8916322057,-0.826757355587,-0.0106853589952,-10.0,-8.80000019073
1655973649.12,2.88363499869,-0.793390083704,-0.00942162652992,-10.0,-8.80000019073
1655973649.13,2.87592878535,-0.764671112994,-0.00784906037218,-10.0,-8.80000019073
1655973649.14,2.86798162268,-0.788639818183,-0.00590575227749,-10.0,-8.80000019073
1655973649.15,2.85972830596,-0.819089994537,-0.00400789719508,-10.0,-8.80000019073
1655973649.16,2.85172774263,-0.793902353893,-0.00226915650276,-10.0,-8.80000019073
1655973649.17,2.84384798637,-0.78140802976,-0.000457875186739,-10.0,-8.80000019073
1655973649.18,2.83618352358,-0.760321410295,0.00155890519079,-10.0,-8.80000019073
1655973649.19,2.82855969953,-0.755801545288,0.00366929425341,-10.0,-8.80000019073
1655973649.2,2.82072601326,-0.776261715279,0.00552632000874,-10.0,-8.80000019073
1655973649.21,2.81298677695,-0.766724632375,0.00775836325893,-10.0,-8.80000019073
1655973649.22,2.80547108817,-0.74465950169,0.00986618767094,-10.0,-8.80000019073
1655973649.23,2.79750618895,-0.78905292004,0.0119603378602,-10.0,-8.80000019073
1655973649.25,2.78109035713,-0.783546704948,0.0158515641524,-10.0,-8.80000019073
1655973649.26,2.77310181089,-0.791113806002,0.0177402824838,-10.0,-8.80000019073
1655973649.27,2.7650909082,-0.793217611836,0.0196920017156,-10.0,-8.80000019073
1655973649.28,2.75727923523,-0.773474235372,0.0210883769538,-10.0,-8.80000019073
1655973649.29,2.74957174231,-0.762948258197,0.0225547415754,-10.0,-8.80000019073
1655973649.3,2.7417686251,-0.772389323346,0.0241981382922,-10.0,-8.80000019073
1655973649.31,2.73383070768,-0.785542529282,0.025347495684,-10.0,-8.80000019073
1655973649.32,2.72586948201,-0.78737134617,0.0265215546756,-10.0,-8.80000019073
1655973649.33,2.71794430336,-0.784013071122,0.0275053241215,-10.0,-8.80000019073
1655973649.34,2.70985165002,-0.800905775461,0.0283782385876,-10.0,-8.80000019073
1655973649.35,2.70172826072,-0.803664525429,0.0291762583597,-10.0,-8.80000019073
1655973649.36,2.69379243323,-0.7851497718,0.0294378275955,-10.0,-8.80000019073
1655973649.37,2.68577454314,-0.793249016911,0.0295546160952,-10.0,-8.80000019073
1655973649.38,2.67790829646,-0.778986852093,0.0293342879004,-10.0,-8.80000019073
1655973649.39,2.67021089103,-0.762126009462,0.0290297441274,-10.0,-8.80000019073
1655973649.4,2.66267556787,-0.74656114439,0.0280473703699,-10.0,-8.80000019073
1655973649.41,2.65531221919,-0.729885844586,0.0271933299999,-10.0,-8.80000019073
1655973649.42,2.6479030652,-0.734698549792,0.0262726826033,-10.0,-8.80000019073
1655973649.43,2.64054906165,-0.729746414489,0.0252104323925,-10.0,-8.80000019073
1655973649.44,2.63341710412,-0.708178793983,0.0239119352991,-10.0,-8.0
1655973649.45,2.62613777522,-0.722887834214,0.0225430306759,-10.0,-8.0
1655973649.46,2.61917392145,-0.692092967485,0.0212607459413,-10.0,-8.0
1655973649.47,2.61195403997,-0.717517102381,0.0199477862785,-10.0,-8.0
1655973649.48,2.60469493976,-0.721674424786,0.0186149448221,-10.0,-8.0
1655973649.49,2.59749422563,-0.716048642571,0.0175597763124,-10.0,-8.0
1655973649.5,2.59012318733,-0.733227122506,0.0161791089262,-10.0,-8.0
1655973649.51,2.58275551573,-0.732830233924,0.0151256899404,-10.0,-8.0
1655973649.52,2.57506221085,-0.765416365462,0.0138751785779,-10.0,-8.0
1655973649.53,2.56731808757,-0.770320062626,0.0128826619793,-10.0,-8.0
1655973649.54,2.55938808461,-0.788567329727,0.0119712811614,-10.0,-8.0
1655973649.55,2.55133540465,-0.800921622156,0.0107681421335,-10.0,-8.0
1655973649.57,2.53531386657,-0.790374148192,0.00886185759805,-10.0,-8.0
1655973649.58,2.52767484222,-0.759793174015,0.00788984362977,-10.0,-8.0
1655973649.59,2.51979252144,-0.783648412429,0.00657345924784,-10.0,-8.0
1655973649.6,2.5125442418,-0.721180973669,0.00549798949745,-10.0,-8.0
1655973649.61,2.50508939209,-0.741386577285,0.00473932363601,-10.0,-8.0
1655973649.62,2.49743683347,-0.760416358498,0.00400978836886,-10.0,-8.0
1655973649.63,2.48977898251,-0.761009265436,0.00329272215462,-10.0,-8.80000019073
1655973649.64,2.48209652001,-0.763404585191,0.00280392956714,-10.0,-8.80000019073
1655973649.65,2.47469741177,-0.735282994889,0.00254782966872,-10.0,-8.80000019073
1655973649.66,2.46738478705,-0.726299432044,0.00215523256536,-10.0,-8.80000019073
1655973649.67,2.46004378297,-0.728912459894,0.00196831478982,-10.0,-8.80000019073
1655973649.68,2.45275883594,-0.7234232192,0.00162375901587,-10.0,-8.80000019073
1655973649.69,2.44568530595,-0.702381338629,0.00186559277777,-10.0,-8.80000019073
1655973649.7,2.43847943402,-0.715497669858,0.0019832105547,-10.0,-8.80000019073
1655973649.71,2.43086388084,-0.755871689596,0.00203574943126,-10.0,-8.80000019073
1655973649.72,2.4233431487,-0.746479117841,0.00211417870207,-10.0,-8.80000019073
1655973649.73,2.4156671388,-0.761907185995,0.00231805239474,-10.0,-8.80000019073
1655973649.74,2.40811112966,-0.750008795832,0.00255753217307,-10.0,-8.80000019073
1655973649.75,2.40040855623,-0.764581382342,0.00287226191487,-10.0,-8.80000019073
1655973649.76,2.39264512285,-0.770525707459,0.00339333693682,-10.0,-8.80000019073
1655973649.77,2.39242284631,-0.783160141102,0.00774316529846,-10.0,-8.80000019073
1655973649.78,2.38434916683,-0.801812532667,0.00795283959692,-10.0,-8.80000019073
1655973649.79,2.37617351196,-0.811738147082,0.00864134226965,-10.0,-8.80000019073
1655973649.8,2.36788161444,-0.823257117349,0.00942903414745,-10.0,-8.80000019073
1655973649.81,2.35968103942,-0.814592524478,0.00995527499366,-10.0,-8.80000019073
1655973649.82,2.35146639901,-0.816187183198,0.0103146097069,-10.0,-8.80000019073
1655973649.82,2.35146639901,-0.816187183198,0.0103146097069,-10.0,-8.80000019073
1655973649.84,2.33491848085,-0.822772813966,0.0115888948878,-10.0,-8.80000019073
1655973649.85,2.32654861252,-0.831564602375,0.0122042378383,-10.0,-8.80000019073
1655973649.86,2.3182095952,-0.828621852902,0.0128882935593,-10.0,-8.80000019073
1655973649.88,2.30169540481,-0.813438362707,0.0141094142441,-10.0,-8.80000019073
1655973649.89,2.29363586649,-0.801028648465,0.0147570799171,-10.0,-8.80000019073
1655973649.9,2.28560210181,-0.798400319454,0.0152707773859,-10.0,-8.80000019073
1655973649.91,2.27767159931,-0.788130663019,0.016080094283,-10.0,-8.80000019073
1655973649.92,2.26974350435,-0.787552458795,0.0168823646479,-10.0,-8.80000019073
1655973649.93,2.26175508258,-0.793455457701,0.0172943433225,-10.0,-8.80000019073
1655973649.94,2.25380643749,-0.789133048635,0.0179184929407,-10.0,-8.80000019073
1655973649.95,2.24565566958,-0.809125883055,0.0185557655709,-10.0,-8.80000019073
1655973649.96,2.23736878919,-0.822552882744,0.0191717588621,-10.0,-8.80000019073
1655973649.97,2.22897240749,-0.8327523927,0.0195146136447,-10.0,-8.80000019073
1655973649.98,2.22064786481,-0.826206638204,0.0195990885013,-10.0,-8.80000019073
1655973649.99,2.21220640839,-0.837545610921,0.0197532139759,-10.0,-8.80000019073
1655973649.99,2.21220640839,-0.837545610921,0.0197532139759,-10.0,-8.80000019073
